Restaurant ID,Restaurant Name,City,Address,Zone,Average Cost for two,Price range,Aggregate rating,Rating color,Rating text,Votes,Cuisines,Has Online delivery,Is delivering now,
18393815,Pizza Key,Noida,"Near Sri Ram School, Sector 135, Near Sector 132, Noida",Northern Zone,700,2,0,White,Not rated,3,Mughlai,Yes,No,
18458636,Sandoz,Noida,"Shop 3, Upper Ground Floor, Supertech Mart, Sector 137, Near, Sector 132, Noida",Northern Zone,500,2,0,White,Not rated,1,"Continental, American, Italian",Yes,No,
18481281,Subway,Noida,"Plot 20/21, Unit 3, Amenity Block, Sector 135, Near Sector 132, Noida",Northern Zone,500,2,0,White,Not rated,0,"Chinese, Seafood",Yes,No,
18474432,Tandoori Mystery,Noida,"B-4, Urbtech Matrix Tower, Sector 132, Noida",Northern Zone,400,1,0,White,Not rated,3,"North Indian, Mughlai, Biryani",Yes,No,
18441559,Taste of Punjab,Noida,"Chauhan Market, Sector 137, Near Sector 132, Noida",Northern Zone,300,1,0,White,Not rated,0,Cafe,Yes,No,
18441665,Tea Nation,Noida,"Express Trade Towers 2, B-36, Sector 132, Noida",Northern Zone,200,1,0,White,Not rated,1,"Cafe, American, Italian, North Indian, Chinese",Yes,No,
18466397,The Corporate Kitchen,Noida,"Sector 132, Noida",Northern Zone,300,1,0,White,Not rated,0,Asian,No,No,
18441557,The Royal Kitchen,Noida,"Shop 4, Paras Tierea Commercial Complex, Sector 137, Near Sector 132, Noida",Northern Zone,400,1,0,White,Not rated,0,"Cafe, Bakery",Yes,No,
18441671,Tpot,Noida,"Ground Floor, Urbtech Matrix Towers, Opposite Jaypee  Hospital, Sector 132, Noida",Northern Zone,500,2,0,White,Not rated,1,Chinese,Yes,No,
18416310,Wild Chef House,Noida,"Urbtech Matrix, Opposite JP Hospital, Sector 132, Noida",Northern Zone,500,2,0,White,Not rated,3,"North Indian, Mughlai",Yes,No,
18372688,DIOS The Neighbourhood Bistro,Noida,"B-36, Block A, Express Trade Tower 2, Noida-Greater Noida Expressway, Sector 132, Noida",Northern Zone,1300,3,4.2,Green,Very Good,108,"North Indian, Mughlai",Yes,No,
18146472,Cake n Flower,Noida,"Shop 4, CDR Complex, Sector 15, Noida",Northern Zone,150,1,2.9,Orange,Average,7,"Pizza, Fast Food",No,No,
3145,Dilli 6,Noida,"The Residency Hotel, Priya Gold Building, Naya Bans, Sector 15, Noida",Northern Zone,500,2,2.8,Orange,Average,84,"South Indian, North Indian",No,No,
312175,Food Bell,Noida,"Shersingh Market, Naga Bans, Sector 15, Noida",Northern Zone,400,1,2.8,Orange,Average,6,"North Indian, Chinese, South Indian, Mithai",Yes,No,
3143,Kalpana Hotel,Noida,"Opposite Priya Gold Biscuits Factory, Naya Bans, Sector 15, Noida",Northern Zone,200,1,2.9,Orange,Average,4,"American, Fast Food, Salad, Healthy Food",Yes,No,
4518,Sagar Dhaba,Noida,"Sher Singh Market, Naya Bans, Sector 15, Noida",Northern Zone,350,1,3.1,Orange,Average,27,"Biryani, Hyderabadi",Yes,No,
304510,Shree Balaji Shudh Vaishno Hotel,Noida,"Naya Bans, Sector 15, Noida",Northern Zone,150,1,2.9,Orange,Average,5,"North Indian, Mughlai, Biryani",Yes,No,
310875,Shree Rathnam,Noida,"R1, 2 & 4, Gulmohar Shopping Complex, Sector 15 C, Sector 15, Noida",Northern Zone,800,2,3.3,Orange,Average,57,"American, Fast Food",Yes,No,
309317,Simran's Cake Studio,Noida,"D Block, Sector 15, Noida",Northern Zone,250,1,3.4,Orange,Average,23,"North Indian, Mughlai",Yes,No,
311085,Sweet Cake,Noida,"Shop 320, Nayabar, Sector 15, Noida",Northern Zone,300,1,3,Orange,Average,10,"Bakery, Desserts, Fast Food",Yes,No,
300914,The Cake Xpress,Noida,"CDR Complex, Sector 15, Noida",Northern Zone,250,1,3,Orange,Average,43,Cafe,Yes,No,
8115,The Chef,Noida,"5, Block 331 A, Gulmohar Market, Sector 15-A Market, Sector 15, Noida",Northern Zone,500,2,2.7,Orange,Average,8,"Mithai, Street Food",No,No,
18455665,The Flying Pan,Noida,"201, Sector 15, Noida",Northern Zone,400,1,3.2,Orange,Average,12,"Bakery, Desserts, Fast Food",No,No,
18146390,Wrapster,Noida,"Near Astha Medicos, B Block Market, Sector 15, Noida",Northern Zone,200,1,3.2,Orange,Average,48,Chinese,No,No,
18435298,Getafix Petit,Noida,"Sports & Cultural Club, Sector 15, Noida",Northern Zone,700,2,3.5,Yellow,Good,14,"North Indian, South Indian, Mughlai",No,No,
301415,Lawn Bistro,Noida,"12, Rajnigandha Market, Sector 15-A, Near Sector 15, Noida",Northern Zone,1500,3,3.6,Yellow,Good,328,Bakery,No,No,
18407293,Cake N Gifts,Noida,"CDR Complex, Sector 15, Noida",Northern Zone,300,1,0,White,Not rated,0,"Japanese, Chinese, Asian, Malaysian, Thai, Vietnamese",Yes,No,
18432201,Cheese Pizza,Noida,"B Block Market, Sector 15, Noida",Northern Zone,250,1,0,White,Not rated,0,"Raw Meats, North Indian, Fast Food",No,No,
304493,Divya Hotal,Noida,"Naya Bans, Sector 15, Noida",Northern Zone,150,1,0,White,Not rated,2,Chinese,Yes,No,
18438456,Green Valley Chinese Food,Noida,"Alka Cinema, Near Sai Mandir, Sector 15, Noida",Northern Zone,200,1,0,White,Not rated,0,"Fast Food, North Indian",No,No,
18367439,Hooting Owl Cafe,Noida,"97, B Block Market, Sector 15, Noida",Northern Zone,300,1,0,White,Not rated,2,"North Indian, Mughlai",No,No,
18466616,Jaak Foods,Noida,"Below MK Residency, Nayabans, Opposite  Sai Mandir, Sector 15, Noida",Northern Zone,400,1,0,White,Not rated,1,"Bakery, Fast Food",Yes,No,
18382368,Kaka Restaurant,Noida,"S.R. Complex, Naya Bans, Sector 15, Noida",Northern Zone,450,1,0,White,Not rated,1,"Bakery, Desserts",Yes,No,
18465093,KC Bakers,Noida,"Shop 7, Gali 1, Sector 15, Noida",Northern Zone,350,1,0,White,Not rated,1,"Italian, Pizza, Bakery",Yes,No,
18345109,KC Bakery,Noida,"Gail 1, Naya Bans, Sector 15, Noida",Northern Zone,250,1,0,White,Not rated,1,"North Indian, Chinese",Yes,No,
18432027,Rajan Foods Corner,Noida,"B-97, Shop 4, Sector 15, Noida",Northern Zone,300,1,0,White,Not rated,1,"Fast Food, North Indian",No,No,
18258742,Sagar Dhaba,Noida,"Yadav Complex, Nayabans, Sector 15, Noida",Northern Zone,350,1,0,White,Not rated,2,Fast Food,No,No,
18254314,Sarfira,Noida,"B Block Market, Sector 15, Noida",Northern Zone,200,1,0,White,Not rated,1,"Chinese, Fast Food",Yes,No,
18258756,Shama Chicken Corner,Noida,"Sangam Guest House, Nayabans, Sector 15, Noida",Northern Zone,300,1,0,White,Not rated,2,Cafe,No,No,
18382366,Yummy Kitchen,Noida,"Bhagmal Complex, Naya Bans, Sector 15, Noida",Northern Zone,450,1,0,White,Not rated,1,"Bakery, Desserts",No,No,
4882,Barista,Noida,"A 5, Ground Floor, Atrium, Sector 16, Noida",Northern Zone,650,2,2.9,Orange,Average,22,"Pizza, Fast Food",Yes,No,
309535,Divine Curries,Noida,"FC 23, Film City Noida, Sector 16 A, Near, Sector 16, Noida",Northern Zone,700,2,3,Orange,Average,31,"Finger Food, Continental, Italian",No,No,
18415359,Moon Bite,Noida,"Near Sector 16, Noida",Northern Zone,300,1,3.3,Orange,Average,13,"North Indian, South Indian",No,No,
308451,Subway,Noida,"Ground Floor, Savoy Suites, Near Metro Station, Sector 16, Noida",Northern Zone,500,2,3.4,Orange,Average,55,"Bakery, Fast Food",No,No,
18156287,Hurry's Paratha,Noida,"Road 1-B, Lt. Vijayant Thapar Marg, Near Sector 16 Metro Station, Sector 16, Noida",Northern Zone,200,1,3.5,Yellow,Good,45,Cafe,No,No,
399,McDonald's,Noida,"A-79A, Savoy Suite, Sector 16, Noida",Northern Zone,500,2,3.7,Yellow,Good,135,North Indian,No,No,
18161600,Cafe Coffee Day,Noida,"IT Towers, Plot 24, Sector 16-A, Near Sector 16, Sector 16, Noida",Northern Zone,450,1,0,White,Not rated,2,"Ice Cream, Desserts",No,No,
18249084,Dunkin' Donuts,Noida,"Corporate Office, Jubilant Life Sciences Limited, Plot 1A, Sector 16, Noida",Northern Zone,600,2,0,White,Not rated,2,Bakery,No,No,
18432020,Green Chilli Fast Food,Noida,"Near Night Stay Hotel, Sector 16, Noida",Northern Zone,300,1,0,White,Not rated,0,Mughlai,No,No,
18432013,Street Food Corner,Noida,"Opposite Gate 2, Sector 16 Metro Station, Sector 16, Noida",Northern Zone,250,1,0,White,Not rated,0,"North Indian, Street Food",No,No,
303371,Barbeque Nation,Noida,"A-79-A, Ground Floor, Hotel Savoy Suites, Sector 16, Noida",Northern Zone,1600,3,4.3,Green,Very Good,1670,Bakery,No,No,
302558,Aggarwal,Noida,"B-1/3, Near Sector 18 Metro Station, Sector 18, Noida",Northern Zone,400,1,3.3,Orange,Average,61,"Bakery, Desserts",No,No,
1698,Anchor Bar & Kitchen,Noida,"C-26/27, Sector 18, Noida",Northern Zone,1300,3,2.5,Orange,Average,106,"Chinese, Mughlai, North Indian",No,No,
9252,Basil Tree,Noida,"G-43 & 44, Main Market, Near Radisson Hotel, Sector 18, Noida",Northern Zone,1200,3,3.4,Orange,Average,431,"Bakery, Fast Food",No,No,
1323,Bon Bon Pastry Shop,Noida,"F-1, Sector 18, Noida",Northern Zone,150,1,3.1,Orange,Average,213,"Cafe, European",No,No,
1735,BSGulati's Punjabi Swad,Noida,"G-8/3, Savitri Market, Sector 18, Noida",Northern Zone,700,2,2.5,Orange,Average,357,"Street Food, Bakery",No,No,
5677,Cafe-18,Noida,"G-27, Savitri Market, Sector 18, Noida",Northern Zone,250,1,2.5,Orange,Average,103,"Mithai, Street Food",No,No,
300953,Chandni Chowk Ke Mashhoor Paranthe,Noida,"G-24B, Savitri Market, Sector 18, Noida",Northern Zone,100,1,2.8,Orange,Average,30,"South Indian, Chinese",No,No,
4721,Cheenos,Noida,"P-11, 2nd & 3rd Floor, Above Sony Centre, Sector 18, Noida",Northern Zone,1500,3,2.6,Orange,Average,521,"North Indian, Chinese",No,No,
18261722,Gola Sizzlers,Noida,"K-4, 1st Floor, Ocean Heights, Sector 18, Noida",Northern Zone,1600,3,3.3,Orange,Average,198,North Indian,No,No,
18346730,Hira Sweets,Noida,"B-13, Sector 18, Noida",Northern Zone,600,2,3.3,Orange,Average,36,"North Indian, Mughlai, Chinese",Yes,No,
461,Karim's,Noida,"G-40, Mughal Palace, Sector 18, Noida",Northern Zone,1200,3,3.3,Orange,Average,446,"Pizza, Fast Food",No,No,
937,KFC,Noida,"P-21, Near Vodafone Store, Sector 18 Market, Sector 18, Noida",Northern Zone,500,2,2.7,Orange,Average,608,"Chinese, Fast Food",No,No,
307720,Khan's Kathi Rolls,Noida,"G-24-26, Savitri Market, Sector 18, Noida",Northern Zone,400,1,3.2,Orange,Average,76,"Ice Cream, Desserts",No,No,
591,Nathu's Sweets,Noida,"G-63, Mansarover Shopping Complex, Sector 18, Noida",Northern Zone,600,2,2.5,Orange,Average,211,"Beverages, Fast Food",No,No,
18371433,Nawabi Mughlai Zaika,Noida,"Sector 18, Noida",Northern Zone,600,2,3.3,Orange,Average,19,"North Indian, Mughlai",No,No,
18287364,Nite Bites,Noida,"Sector 18, Noida",Northern Zone,650,2,3.4,Orange,Average,68,"North Indian, Chinese",No,No,
7913,Nizam's Kathi Kabab,Noida,"C-18, Sector 18, Noida",Northern Zone,900,2,3,Orange,Average,139,North Indian,No,No,
18180086,NSD Resto Bar & Kitchen,Noida,"D-2C, Basement Level, Sector 18 Market, Sector 18, Noida",Northern Zone,1000,3,2.6,Orange,Average,19,"Raw Meats, Fast Food",No,No,
5678,PS Wah Bhai Wah,Noida,"B-1/6, Ground Floor, Near Metro Station, Sector 18, Noida",Northern Zone,700,2,2.6,Orange,Average,89,Mithai,No,No,
427,Sagar Ratna,Noida,"49-50, Ansal Fortune Arcade, Sector 18, Noida",Northern Zone,600,2,3.2,Orange,Average,277,Bakery,No,No,
18292482,Sbarro,Noida,"G-23, Sector 18, Noida",Northern Zone,600,2,3.3,Orange,Average,97,"Fast Food, Chinese",Yes,No,
18446481,Swag & Swad,Noida,"Near Sector 18, Noida",Northern Zone,600,2,3.4,Orange,Average,19,North Indian,No,No,
310694,The Fizz,Noida,"N-7, Opposite Axis Bank, Sector 18, Noida",Northern Zone,1400,3,3.2,Orange,Average,80,"Mithai, Street Food",No,No,
18252573,The Kitchen,Noida,"Shop G-25, Savitri Market, Captain Vijyant Thapar Marg, Pocket A, Sector 18, Noida",Northern Zone,350,1,3.2,Orange,Average,47,Desserts,No,No,
303269,Twenty Four Seven,Noida,"1-2, D Block, Sector 18, Noida",Northern Zone,300,1,3.4,Orange,Average,45,"Mithai, Street Food",No,No,
5854,Vinny's Restro Bar,Noida,"B-10, Sector 18, Noida",Northern Zone,1300,3,3.2,Orange,Average,37,"North Indian, South Indian, Chinese",No,No,
18349895,Walk In The Woods,Noida,"P-18, Sector 18, Noida",Northern Zone,1400,3,3,Orange,Average,203,North Indian,No,No,
4160,Xiian,Noida,"G-45, Sector 18 Market, Sector 18, Noida",Northern Zone,1400,3,3.4,Orange,Average,286,North Indian,No,No,
301514,Zest Bar and Lounge,Noida,"K-24, Near HSBC Bank, Sector 18, Noida",Northern Zone,1000,3,3.4,Orange,Average,223,North Indian,No,No,
310417,Angels in my Kitchen,Noida,"C-19, Sector 18, Noida",Northern Zone,350,1,3.9,Yellow,Good,205,North Indian,No,No,
1701,Baby Dragon Bar & Restaurant,Noida,"G-34, Sector 18, Noida",Northern Zone,1350,3,3.5,Yellow,Good,326,North Indian,No,No,
18208904,Baker Street,Noida,"5, Ground Floor, Ansal Fortune Arcade, Sector 18, Noida",Northern Zone,300,1,3.6,Yellow,Good,40,Chinese,No,No,
3306,Bamboo Shoots,Noida,"F-2/3, Sector 18, Noida",Northern Zone,1600,3,3.9,Yellow,Good,515,Bakery,No,No,
301005,Bikanervala Bliss,Noida,"Silver Tower, Near Metro Station, Sector 18, Noida",Northern Zone,1200,3,3.6,Yellow,Good,235,Bakery,No,No,
307566,Bikanervala,Noida,"1st Floor, Silver Tower, Near Metro Station, Sector 18, Noida",Northern Zone,550,2,3.7,Yellow,Good,331,Fast Food,No,No,
18216913,Bikkgane Biryani,Noida,"G-24, Gautam Buddha Nagar, Sector 18, Noida",Northern Zone,800,2,3.8,Yellow,Good,612,"North Indian, Street Food",No,No,
310399,Burbee's Cafe,Noida,"G-56, 2nd Floor, Sector 18, Noida",Northern Zone,900,2,3.7,Yellow,Good,833,Bakery,No,No,
594,Cafe Coffee Day,Noida,"G-54, Sector 18, Noida",Northern Zone,450,1,3.6,Yellow,Good,125,North Indian,No,No,
3796,Deez Biryani & Kebabs,Noida,"P-10, 1st Floor, Sector 18, Noida",Northern Zone,650,2,3.5,Yellow,Good,430,Biryani,No,No,
490,Desi Vibes,Noida,"G-50, 1st Floor, Sector 18, Noida",Northern Zone,1400,3,3.8,Yellow,Good,2019,"Chinese, Fast Food",No,No,
18336495,Dhaba at Atta,Noida,"G-56, 1st Floor, Sector 18, Noida",Northern Zone,1000,3,3.8,Yellow,Good,477,Street Food,No,No,
18228862,DND,Noida,"28B, Ground Floor, Pearls Plaza, Sector 18, Noida",Northern Zone,350,1,3.5,Yellow,Good,196,Street Food,No,No,
384,Domino's Pizza,Noida,"C-2/22, Sector 18, Noida",Northern Zone,700,2,3.6,Yellow,Good,547,"Hyderabadi, Biryani",No,No,
7945,Donald's Pastry Shop,Noida,"J-55, Sector 18, Noida",Northern Zone,300,1,3.8,Yellow,Good,402,"North Indian, Mughlai",No,No,
2985,Doosri Mehfil,Noida,"D-2C, Sector 18, Noida",Northern Zone,950,2,3.8,Yellow,Good,285,Mughlai,No,No,
18228855,Fit Bites,Noida,"B-5, Ground Floor, Wave Silver Tower, Sector 18, Noida",Northern Zone,800,2,3.8,Yellow,Good,154,Raw Meats,No,No,
18289257,Hungry Minister,Noida,"Sector 18 ,Noida",Northern Zone,400,1,3.5,Yellow,Good,147,"Mithai, Fast Food",No,No,
18380141,Hurry's Paratha,Noida,"J-44, Sector 18, Noida",Northern Zone,200,1,3.5,Yellow,Good,47,North Indian,No,No,
18272377,Imly,Noida,"Food Court, DLF Mall Of India, Sector 18, Noida",Northern Zone,600,2,3.9,Yellow,Good,204,North Indian,No,No,
18473005,Jambox,Noida,"Shop 5-A, Ground Floor, Wave Silver Tower, Sector 18, Noida",Northern Zone,500,2,3.6,Yellow,Good,30,Bakery,No,No,
300180,LIT Ultrabar,Noida,"B-1, 9/10, Near Sector 18 Metro Station, Sector 18, Noida",Northern Zone,1550,3,3.6,Yellow,Good,425,"Biryani, North Indian",No,No,
7784,Mainland China,Noida,"Ground Floor, Plot K-1, Dharam Palace, Sector 18, Noida",Northern Zone,1800,3,3.7,Yellow,Good,743,North Indian,No,No,
396,McDonald's,Noida,"P-16, Atta Market, Sector 18, Noida",Northern Zone,500,2,3.9,Yellow,Good,403,Pizza,No,No,
18014141,Metro Dhaba,Noida,"B-1/35, Sector 18, Noida",Northern Zone,500,2,3.8,Yellow,Good,418,Biryani,No,No,
1702,Nazeer Foods,Noida,"C-9, Behind Shipra Hotel, Sector 18, Noida",Northern Zone,600,2,3.6,Yellow,Good,703,"North Indian, Chinese",No,No,
18198836,Our Story Bistro & Tea Room,Noida,"G-38, 1st Floor, Sector 18, Noida",Northern Zone,1000,3,3.9,Yellow,Good,320,"Chinese, North Indian, South Indian",No,No,
309111,Paddy's Cafe,Noida,"J-3, 1st Floor, Sector 18, Noida",Northern Zone,800,2,3.7,Yellow,Good,302,North Indian,No,No,
309098,Popular Cakery,Noida,"BK-1, Near Sector 18, Metro Station, Sector 18, Noida",Northern Zone,500,2,3.9,Yellow,Good,250,South Indian,No,No,
166,Punjabi By Nature,Noida,"P-19, Sector 18, Noida",Northern Zone,2000,4,3.7,Yellow,Good,770,Biryani,No,No,
18434638,Sadda Adda,Noida,"D-3, Opposite Karnataka Bank, GB Nagar, Sector 18, Noida",Northern Zone,300,1,3.5,Yellow,Good,22,Street Food,No,No,
1070,Subway,Noida,"B-14, K.J Enterprises, Sector 18, Noida",Northern Zone,500,2,3.8,Yellow,Good,268,"North Indian, South Indian",No,No,
450,Swagath,Noida,"J-57, Near Centrestage Mall, Sector 18, Noida",Northern Zone,1500,3,3.6,Yellow,Good,415,"Fast Food, North Indian",No,No,
18175334,TFK - The Flaming Kick,Noida,"1st Floor, Ansal Fortune Arcade, Sector 18, Noida",Northern Zone,2350,4,3.5,Yellow,Good,214,"Fast Food, Street Food",No,No,
4248,The Great Kabab Factory,Noida,"Ansal's Fortune Arcade, Sector 18, Noida",Northern Zone,2200,4,3.5,Yellow,Good,540,"Chinese, North Indian",No,No,
18237334,The Patiala Kkitchen,Noida,"K-1 Block, Dharam Palace, Sector 18, Noida",Northern Zone,1600,3,3.6,Yellow,Good,332,"Biryani, North Indian",No,No,
300952,The Tandoori Village,Noida,"J-57, 1st Floor, Sector 18, Noida",Northern Zone,1500,3,3.5,Yellow,Good,247,"Chinese, North Indian",No,No,
311649,The Yellow Chilli,Noida,"2nd Floor, Dharam Palace, K Block, Near Movie Time Cinema, Sector 18, Noida",Northern Zone,1600,3,3.7,Yellow,Good,222,"Cafe, North Indian, Chinese",No,No,
2336,Top Breads,Noida,"K-4, Ground Floor, Sector 18, Noida",Northern Zone,200,1,3.5,Yellow,Good,420,Chinese,No,No,
18273566,Wat-a-Burger!,Noida,"Shop 4, JOP Plaza, Near Lenskart, Sector 18, Noida",Northern Zone,350,1,3.6,Yellow,Good,324,North Indian,No,No,
311338,Chawla's 2,Noida,"G-28, Savitri Market, Sector 18, Noida",Northern Zone,700,2,2.2,Red,Poor,81,Chinese,No,No,
310609,Himalaya,Noida,"Near JS Arcade, Atta Market, Sector 18, Noida",Northern Zone,450,1,2.3,Red,Poor,31,Italian,No,No,
307555,Public Cafe,Noida,"G-28A, Savitri Market, Near Metro Station, Sector 18, Noida",Northern Zone,450,1,2.1,Red,Poor,74,"North Indian, Chinese",Yes,No,
4717,RPM - Zanzi Bar,Noida,"B-110, Gautam Budh Nagar, Sector 18, Noida",Northern Zone,2000,4,2.4,Red,Poor,103,Fast Food,Yes,No,
7956,Mad Over Donuts,Noida,"J-52,Ground Floor,  Main Market, Sector 18, Noida",Northern Zone,450,1,4.2,Green,Very Good,235,"South Indian, Chinese",No,No,
304612,RollsKing,Noida,"J-3, Near GIP Footover Bridge, Sector 18, Noida",Northern Zone,300,1,4,Green,Very Good,1055,North Indian,No,No,
304691,Lumbini Food Point,Noida,"Near Sharma Clinic, C Block, Sector 19, Noida",Northern Zone,350,1,2.8,Orange,Average,18,"North Indian, Chinese",Yes,No,
309519,Owlcity,Noida,"Sector 19, Noida",Northern Zone,400,1,3.6,Yellow,Good,165,"North Indian, Chinese, Fast Food",Yes,No,
18450369,Night Munchers,Noida,"Sector 19, Noida",Northern Zone,500,2,0,White,Not rated,1,"Continental, Chinese, Italian, Cafe",Yes,No,
18409730,Night Munchies,Noida,"C-31, Sector 19, Noida",Northern Zone,500,2,0,White,Not rated,0,"Continental, Mexican",No,No,
18427226,Anand Food Factory,Noida,"C-68, Sector-2, Noida",Northern Zone,300,1,2.9,Orange,Average,4,"Burger, Fast Food",No,No,
387,Nirula's,Noida,"C-135, Near Sector 15 Metro Station, Sector 2, Noida",Northern Zone,1100,3,2.5,Orange,Average,221,"Cafe, Mexican, Italian, North Indian, Chinese",No,No,
301420,Snacks India,Noida,"A-78, Sector 2, Noida",Northern Zone,500,2,3.6,Yellow,Good,103,Fast Food,Yes,No,
18383442,Ahaar Udyan,Noida,"C-135, Sector 2, Noida",Northern Zone,400,1,0,White,Not rated,0,"North Indian, Chinese, Continental, Italian, Mexican, Lebanese",Yes,No,
18424675,Choco Bee,Noida,"B 3, Sector 2, Noida",Northern Zone,500,2,0,White,Not rated,3,"American, Italian, Cafe",No,No,
18425782,Crazy Noodles,Noida,"Sector 2, Noida",Northern Zone,1100,3,0,White,Not rated,2,North Indian,No,No,
18457257,Dakshin Platter,Noida,"B Block, Sector 2, Noida",Northern Zone,300,1,0,White,Not rated,0,"Cafe, Continental, Italian",Yes,No,
18382382,Kathi Junction,Noida,"B Block Road, Sector 2, Noida",Northern Zone,200,1,0,White,Not rated,2,"Mithai, Fast Food",No,No,
18441711,Sonu Parantha Corner,Noida,"B-64, Sector -2, Noida",Northern Zone,200,1,0,White,Not rated,0,"Chinese, Thai, Tibetan, Japanese",Yes,No,
308770,Olive Kitchen,Noida,"82/2, F Block Market, Near INP School, Sector 20, Noida",Northern Zone,500,2,2.6,Orange,Average,17,Street Food,No,No,
18472688,R Cafe,Noida,"Near Indian National Public School, Sector 20, Noida",Northern Zone,400,1,3,Orange,Average,5,"Cafe, North Indian, Continental, Chinese",Yes,No,
18156065,Eating Point,Noida,"D-24, Sector 20, Noida",Northern Zone,300,1,0,White,Not rated,3,"Cafe, Italian, Continental, Mexican, Mediterranean",Yes,No,
